The time spent in the parallel computing activating process is 0.000477s.
-----
No.1	 toolpath -2118.237076	[r = -2200.000000] is calculated within 0.032668s.
No.24	 toolpath -1955.149065	[r = -2023.278890] is calculated within 5.403885s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1997.664409	1.883872
1	-1998.176698	1.770636
2	-1998.688988	1.661488
3	-1999.201277	1.554492
4	-1999.713567	1.450698
5	-2000.225857	1.348166
6	-2000.738146	1.247931
7	-2001.250436	1.148059
8	-2001.762725	1.048604
9	-2002.275015	0.950593
10	-2002.787305	0.852122
11	-2003.299594	0.753257
12	-2003.811884	0.654070
13	-2004.324174	0.554879
14	-2004.836463	0.454700
15	-2005.348753	0.356494
16	-2005.861042	0.259657
17	-2006.373332	0.165663
18	-2006.885622	0.076177
19	-2007.397911	-0.007577
bisection interval found by 1-dim search: [-2007.397911,-2006.885622]
No.25	 toolpath -1939.220061	[r = -2007.351385] is calculated within 5.554928s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1981.706210	1.970414
1	-1982.219113	1.855491
2	-1982.732017	1.743645
3	-1983.244920	1.634952
4	-1983.757824	1.529474
5	-1984.270727	1.425245
6	-1984.783631	1.322323
7	-1985.296534	1.221762
8	-1985.809438	1.120604
9	-1986.322341	1.019915
10	-1986.835245	0.920741
11	-1987.348148	0.820176
12	-1987.861052	0.719292
13	-1988.373955	0.617445
14	-1988.886859	0.516507
15	-1989.399762	0.415680
16	-1989.912666	0.317154
17	-1990.425569	0.221466
18	-1990.938473	0.130290
19	-1991.451376	0.044843
20	-1991.964280	-0.032490
bisection interval found by 1-dim search: [-1991.964280,-1991.451376]
No.26	 toolpath -1923.612066	[r = -1991.742389] is calculated within 5.696289s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1966.067404	1.972408
1	-1966.580903	1.858860
2	-1967.094403	1.747411
3	-1967.607903	1.639170
4	-1968.121402	1.533174
5	-1968.634902	1.428460
6	-1969.148402	1.325089
7	-1969.661901	1.222100
8	-1970.175401	1.119560
9	-1970.688901	1.018541
10	-1971.202401	0.916087
11	-1971.715900	0.813294
12	-1972.229400	0.710350
13	-1972.742900	0.679651
14	-1973.256399	0.577044
15	-1973.769899	0.474525
16	-1974.283399	0.374302
17	-1974.796899	0.276903
18	-1975.310398	0.184007
19	-1975.823898	0.096823
20	-1976.337398	0.017743
21	-1976.850897	-0.026405
bisection interval found by 1-dim search: [-1976.850897,-1976.337398]
No.27	 toolpath -1908.329934	[r = -1976.460257] is calculated within 5.755135s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1950.756344	2.055393
1	-1951.270422	1.939195
2	-1951.784500	1.827167
3	-1952.298579	1.716265
4	-1952.812657	1.608656
5	-1953.326735	1.502324
6	-1953.840813	1.397335
7	-1954.354892	1.292720
8	-1954.868970	1.188552
9	-1955.383048	1.084901
10	-1955.897126	0.981839
11	-1956.411205	0.877417
12	-1956.925283	0.772847
13	-1957.439361	0.667903
14	-1957.953439	0.563658
15	-1958.467518	0.461301
16	-1958.981596	0.361282
17	-1959.495674	0.265220
18	-1960.009752	0.174224
19	-1960.523831	0.090609
20	-1961.037909	0.016497
21	-1961.551987	0.003824
22	-1962.066065	0.003299
23	-1962.580144	0.002774
24	-1963.094222	0.002249
25	-1963.608300	0.001724
26	-1964.122378	0.001199
27	-1964.636457	0.000675
28	-1965.150535	0.000150
29	-1965.664613	-0.000375
bisection interval found by 1-dim search: [-1965.664613,-1965.150535]
No.28	 toolpath -1897.527129	[r = -1965.297630] is calculated within 6.215451s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1939.572749	2.115488
1	-1940.087246	1.998108
2	-1940.601744	1.884908
3	-1941.116242	1.772817
4	-1941.630739	1.664031
5	-1942.145237	1.556518
6	-1942.659734	1.449300
7	-1943.174232	1.344547
8	-1943.688730	1.239190
9	-1944.203227	1.134353
10	-1944.717725	1.029083
11	-1945.232222	0.924497
12	-1945.746720	0.818739
13	-1946.261218	0.712594
14	-1946.775715	0.606179
15	-1947.290213	0.502646
16	-1947.804711	0.401446
17	-1948.319208	0.304205
18	-1948.833706	0.212026
19	-1949.348203	0.127229
20	-1949.862701	0.051935
21	-1950.377199	0.026722
22	-1950.891696	0.026193
23	-1951.406194	0.025665
24	-1951.920692	0.025136
25	-1952.435189	0.024607
26	-1952.949687	0.024079
27	-1953.464184	0.023551
28	-1953.978682	0.023022
29	-1954.493180	0.022494
30	-1955.007677	0.021966
31	-1955.522175	0.020719
32	-1956.036672	0.013153
33	-1956.551170	-0.000369
bisection interval found by 1-dim search: [-1956.551170,-1956.036672]
No.29	 toolpath -1888.767104	[r = -1956.538609] is calculated within 6.538024s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1930.797370	2.162848
1	-1931.312195	2.044542
2	-1931.827019	1.929359
3	-1932.341844	1.817400
4	-1932.856669	1.706630
5	-1933.371494	1.598192
6	-1933.886319	1.491100
7	-1934.401143	1.384371
8	-1934.915968	1.278085
9	-1935.430793	1.172322
10	-1935.945618	1.067161
11	-1936.460442	0.960619
12	-1936.975267	0.853938
13	-1937.490092	0.746867
14	-1938.004917	0.640487
15	-1938.519742	0.535063
16	-1939.034566	0.432938
17	-1939.549391	0.334773
18	-1940.064216	0.241665
19	-1940.579041	0.155942
20	-1941.093866	0.079722
21	-1941.608690	0.044786
22	-1942.123515	0.044254
23	-1942.638340	0.043723
24	-1943.153165	0.043192
25	-1943.667989	0.042660
26	-1944.182814	0.042129
27	-1944.697639	0.041598
28	-1945.212464	0.041067
29	-1945.727289	0.040536
30	-1946.242113	0.040005
31	-1946.756938	0.038288
32	-1947.271763	0.029826
33	-1947.786588	0.015381
34	-1948.301413	-0.003929
bisection interval found by 1-dim search: [-1948.301413,-1947.786588]
No.30	 toolpath -1880.432875	[r = -1948.203375] is calculated within 6.516682s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1922.446646	2.207943
1	-1922.961781	2.088759
2	-1923.476915	1.972694
3	-1923.992050	1.859858
4	-1924.507184	1.748203
5	-1925.022319	1.638885
6	-1925.537453	1.530912
7	-1926.052588	1.423298
8	-1926.567723	1.316125
9	-1927.082857	1.209477
10	-1927.597992	1.102389
11	-1928.113126	0.996004
12	-1928.628261	0.887405
13	-1929.143395	0.779455
14	-1929.658530	0.672195
15	-1930.173665	0.566822
16	-1930.688799	0.463766
17	-1931.203934	0.364658
18	-1931.719068	0.270591
19	-1932.234203	0.183895
20	-1932.749337	0.106684
21	-1933.264472	0.062049
22	-1933.779607	0.061515
23	-1934.294741	0.060981
24	-1934.809876	0.060447
25	-1935.325010	0.059913
26	-1935.840145	0.059380
27	-1936.355279	0.058846
28	-1936.870414	0.058312
29	-1937.385549	0.057779
30	-1937.900683	0.057245
31	-1938.415818	0.055066
32	-1938.930952	0.045787
33	-1939.446087	0.030357
34	-1939.961221	0.010168
35	-1940.476356	-0.014061
bisection interval found by 1-dim search: [-1940.476356,-1939.961221]
No.31	 toolpath -1872.414584	[r = -1940.185084] is calculated within 6.555937s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1914.413526	2.251351
1	-1914.928957	2.131322
2	-1915.444388	2.014411
3	-1915.959819	1.900733
4	-1916.475250	1.788226
5	-1916.990682	1.678062
6	-1917.506113	1.568169
7	-1918.021544	1.459707
8	-1918.536975	1.352753
9	-1919.052406	1.245253
10	-1919.567837	1.137310
11	-1920.083269	1.029030
12	-1920.598700	0.920615
13	-1921.114131	0.811799
14	-1921.629562	0.703664
15	-1922.144993	0.596463
16	-1922.660424	0.492562
17	-1923.175855	0.392609
18	-1923.691287	0.297693
19	-1924.206718	0.210150
20	-1924.722149	0.132092
21	-1925.237580	0.078723
22	-1925.753011	0.078187
23	-1926.268442	0.077650
24	-1926.783874	0.077114
25	-1927.299305	0.076578
26	-1927.814736	0.076042
27	-1928.330167	0.075506
28	-1928.845598	0.074970
29	-1929.361029	0.074434
30	-1929.876461	0.073898
31	-1930.391892	0.071160
32	-1930.907323	0.061036
33	-1931.422754	0.044754
34	-1931.938185	0.023721
35	-1932.453616	-0.001354
bisection interval found by 1-dim search: [-1932.453616,-1931.938185]
No.32	 toolpath -1864.655433	[r = -1932.425932] is calculated within 6.549824s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1906.640090	2.293376
1	-1907.155807	2.172532
2	-1907.671524	2.054802
3	-1908.187241	1.939221
4	-1908.702958	1.826981
5	-1909.218675	1.714913
6	-1909.734391	1.605279
7	-1910.250108	1.495995
8	-1910.765825	1.387149
9	-1911.281542	1.278831
10	-1911.797259	1.170067
11	-1912.312976	1.062023
12	-1912.828692	0.951737
13	-1913.344409	0.842103
14	-1913.860126	0.733150
15	-1914.375843	0.625127
16	-1914.891560	0.520408
17	-1915.407277	0.419638
18	-1915.922993	0.323903
19	-1916.438710	0.235541
20	-1916.954427	0.156664
21	-1917.470144	0.094918
22	-1917.985861	0.094379
23	-1918.501578	0.093841
24	-1919.017294	0.093302
25	-1919.533011	0.092764
26	-1920.048728	0.092226
27	-1920.564445	0.091687
28	-1921.080162	0.091149
29	-1921.595879	0.090611
30	-1922.111595	0.090073
31	-1922.627312	0.086724
32	-1923.143029	0.075782
33	-1923.658746	0.058855
34	-1924.174463	0.036827
35	-1924.690180	0.010935
36	-1925.205896	-0.018422
bisection interval found by 1-dim search: [-1925.205896,-1924.690180]
No.33	 toolpath -1857.115592	[r = -1924.887099] is calculated within 6.630977s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1899.087441	2.333135
1	-1899.603435	2.211497
2	-1900.119428	2.092973
3	-1900.635421	1.977689
4	-1901.151414	1.863564
5	-1901.667407	1.751789
6	-1902.183400	1.640271
7	-1902.699393	1.530191
8	-1903.215387	1.420549
9	-1903.731380	1.311437
10	-1904.247373	1.202946
11	-1904.763366	1.093043
12	-1905.279359	0.981957
13	-1905.795352	0.871529
14	-1906.311345	0.761783
15	-1906.827339	0.653920
16	-1907.343332	0.547449
17	-1907.859325	0.445886
18	-1908.375318	0.349354
19	-1908.891311	0.260198
20	-1909.407304	0.180526
21	-1909.923297	0.113312
22	-1910.439291	0.110168
23	-1910.955284	0.109628
24	-1911.471277	0.109087
25	-1911.987270	0.108547
26	-1912.503263	0.108006
27	-1913.019256	0.107466
28	-1913.535249	0.106925
29	-1914.051243	0.106385
30	-1914.567236	0.105845
31	-1915.083229	0.101838
32	-1915.599222	0.090101
33	-1916.115215	0.072198
34	-1916.631208	0.049554
35	-1917.147202	0.022868
36	-1917.663195	-0.007285
bisection interval found by 1-dim search: [-1917.663195,-1917.147202]
No.34	 toolpath -1849.774280	[r = -1917.544778] is calculated within 6.654496s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1891.731724	2.372926
1	-1892.247985	2.250519
2	-1892.764246	2.131222
3	-1893.280507	2.015169
4	-1893.796769	1.900267
5	-1894.313030	1.786619
6	-1894.829291	1.675422
7	-1895.345552	1.564564
8	-1895.861813	1.454143
9	-1896.378074	1.344252
10	-1896.894335	1.233910
11	-1897.410596	1.123232
12	-1897.926857	1.012426
13	-1898.443118	0.901205
14	-1898.959379	0.790656
15	-1899.475640	0.681016
16	-1899.991902	0.574679
17	-1900.508163	0.472279
18	-1901.024424	0.374894
19	-1901.540685	0.284871
20	-1902.056946	0.204314
21	-1902.573207	0.136197
22	-1903.089468	0.125595
23	-1903.605729	0.125052
24	-1904.121990	0.124510
25	-1904.638251	0.123967
26	-1905.154512	0.123424
27	-1905.670773	0.122882
28	-1906.187034	0.122340
29	-1906.703296	0.121797
30	-1907.219557	0.121255
31	-1907.735818	0.116618
32	-1908.252079	0.104036
33	-1908.768340	0.085548
34	-1909.284601	0.062179
35	-1909.800862	0.034481
36	-1910.317123	0.003555
37	-1910.833384	-0.030112
bisection interval found by 1-dim search: [-1910.833384,-1910.317123]
No.35	 toolpath -1842.605612	[r = -1910.376110] is calculated within 6.732753s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1884.550032	2.324775
1	-1885.066554	2.203627
2	-1885.583075	2.085687
3	-1886.099597	1.969969
4	-1886.616118	1.855470
5	-1887.132640	1.742291
6	-1887.649162	1.630529
7	-1888.165683	1.519173
8	-1888.682205	1.486965
9	-1889.198726	1.376315
10	-1889.715248	1.265210
11	-1890.231769	1.153768
12	-1890.748291	1.041132
13	-1891.264812	0.929157
14	-1891.781334	0.817855
15	-1892.297856	0.708430
16	-1892.814377	0.600366
17	-1893.330899	0.497213
18	-1893.847420	0.399072
19	-1894.363942	0.308294
20	-1894.880463	0.226982
21	-1895.396985	0.158109
22	-1895.913506	0.140707
23	-1896.430028	0.140162
24	-1896.946550	0.139617
25	-1897.463071	0.139073
26	-1897.979593	0.138528
27	-1898.496114	0.137984
28	-1899.012636	0.137439
29	-1899.529157	0.136895
30	-1900.045679	0.136350
31	-1900.562200	0.130978
32	-1901.078722	0.117779
33	-1901.595244	0.098395
34	-1902.111765	0.074272
35	-1902.628287	0.045814
36	-1903.144808	0.014132
37	-1903.661330	-0.020285
bisection interval found by 1-dim search: [-1903.661330,-1903.144808]
No.36	 toolpath -1835.588687	[r = -1903.360194] is calculated within 6.763236s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1877.521423	2.362833
1	-1878.038199	2.240949
2	-1878.554974	2.121156
3	-1879.071749	2.004701
4	-1879.588525	1.889462
5	-1880.105300	1.775543
6	-1880.622076	1.663044
7	-1881.138851	1.550948
8	-1881.655626	1.439357
9	-1882.172402	1.328372
10	-1882.689177	1.215916
11	-1883.205953	1.103245
12	-1883.722728	0.990936
13	-1884.239503	0.877908
14	-1884.756279	0.766428
15	-1885.273054	0.657807
16	-1885.789830	0.551713
17	-1886.306605	0.451774
18	-1886.823381	0.357611
19	-1887.340156	0.272084
20	-1887.856931	0.198499
21	-1888.373707	0.155544
22	-1888.890482	0.155545
23	-1889.407258	0.154998
24	-1889.924033	0.154452
25	-1890.440808	0.153905
26	-1890.957584	0.153358
27	-1891.474359	0.152812
28	-1891.991135	0.152266
29	-1892.507910	0.151719
30	-1893.024685	0.151136
31	-1893.541461	0.145024
32	-1894.058236	0.131088
33	-1894.575012	0.110961
34	-1895.091787	0.086102
35	-1895.608563	0.056899
36	-1896.125338	0.024478
37	-1896.642113	-0.010673
bisection interval found by 1-dim search: [-1896.642113,-1896.125338]
No.37	 toolpath -1828.714665	[r = -1896.486172] is calculated within 6.699323s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1870.635017	2.399011
1	-1871.152040	2.276404
2	-1871.669063	2.157008
3	-1872.186086	2.039832
4	-1872.703110	1.923867
5	-1873.220133	1.809222
6	-1873.737156	1.695997
7	-1874.254179	1.583173
8	-1874.771202	1.470854
9	-1875.288225	1.358041
10	-1875.805248	1.245955
11	-1876.322271	1.132549
12	-1876.839294	1.018437
13	-1877.356317	0.904684
14	-1877.873341	0.793480
15	-1878.390364	0.683137
16	-1878.907387	0.577206
17	-1879.424410	0.475659
18	-1879.941433	0.380772
19	-1880.458456	0.295136
20	-1880.975479	0.220210
21	-1881.492502	0.170639
22	-1882.009525	0.170071
23	-1882.526549	0.169504
24	-1883.043572	0.168936
25	-1883.560595	0.168368
26	-1884.077618	0.167800
27	-1884.594641	0.167233
28	-1885.111664	0.166665
29	-1885.628687	0.166098
30	-1886.145710	0.161883
31	-1886.662733	0.149251
32	-1887.179756	0.130048
33	-1887.696780	0.105726
34	-1888.213803	0.077031
35	-1888.730826	0.068053
36	-1889.247849	0.034609
37	-1889.764872	-0.001261
bisection interval found by 1-dim search: [-1889.764872,-1889.247849]
No.38	 toolpath -1821.974683	[r = -1889.745181] is calculated within 6.771755s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1863.881930	2.435592
1	-1864.399195	2.312279
2	-1864.916460	2.192179
3	-1865.433725	2.073165
4	-1865.950990	1.957621
5	-1866.468255	1.842263
6	-1866.985520	1.728328
7	-1867.502785	1.614790
8	-1868.020050	1.501758
9	-1868.537315	1.388227
10	-1869.054580	1.274326
11	-1869.571845	1.160212
12	-1870.089110	1.046462
13	-1870.606375	0.931969
14	-1871.123640	0.819017
15	-1871.640905	0.708920
16	-1872.158170	0.601324
17	-1872.675435	0.499068
18	-1873.192700	0.404200
19	-1873.709965	0.317128
20	-1874.227230	0.241987
21	-1874.744495	0.185485
22	-1875.261760	0.184915
23	-1875.779025	0.184345
24	-1876.296290	0.183775
25	-1876.813555	0.183206
26	-1877.330820	0.182636
27	-1877.848085	0.182066
28	-1878.365350	0.181497
29	-1878.882615	0.180928
30	-1879.399880	0.176072
31	-1879.917145	0.162731
32	-1880.434410	0.142817
33	-1880.951675	0.117786
34	-1881.468940	0.088381
35	-1881.986205	0.055547
36	-1882.503470	0.019428
37	-1883.020735	-0.019325
bisection interval found by 1-dim search: [-1883.020735,-1882.503470]
No.39	 toolpath -1815.362743	[r = -1882.768670] is calculated within 6.658925s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1856.892952	2.473405
1	-1857.410466	2.349363
2	-1857.927980	2.228534
3	-1858.445495	2.108783
4	-1858.963009	1.991373
5	-1859.480523	1.875281
6	-1859.998038	1.760614
7	-1860.515552	1.646343
8	-1861.033067	1.532578
9	-1861.550581	1.418311
10	-1862.068095	1.304783
11	-1862.585610	1.189925
12	-1863.103124	1.074348
13	-1863.620638	0.959120
14	-1864.138153	0.845434
15	-1864.655667	0.734606
16	-1865.173181	0.627175
17	-1865.690696	0.524109
18	-1866.208210	0.427687
19	-1866.725725	0.339878
20	-1867.243239	0.264005
21	-1867.760753	0.203158
22	-1868.278268	0.200324
23	-1868.795782	0.199752
24	-1869.313296	0.199180
25	-1869.830811	0.198609
26	-1870.348325	0.198037
27	-1870.865839	0.197466
28	-1871.383354	0.196894
29	-1871.900868	0.196322
30	-1872.418383	0.190750
31	-1872.935897	0.176675
32	-1873.453411	0.156236
33	-1873.970926	0.130262
34	-1874.488440	0.100424
35	-1875.005954	0.066556
36	-1875.523469	0.029701
37	-1876.040983	-0.009786
bisection interval found by 1-dim search: [-1876.040983,-1875.523469]
No.40	 toolpath -1808.514269	[r = -1875.920196] is calculated within 6.652365s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1850.032290	2.510536
1	-1850.550048	2.385778
2	-1851.067807	2.263089
3	-1851.585565	2.143761
4	-1852.103323	2.025631
5	-1852.621081	1.908816
6	-1853.138839	1.793428
7	-1853.656597	1.678434
8	-1854.174355	1.563945
9	-1854.692113	1.448950
10	-1855.209871	1.333583
11	-1855.727630	1.218005
12	-1856.245388	1.101707
13	-1856.763146	0.986816
14	-1857.280904	0.872371
15	-1857.798662	0.759806
16	-1858.316420	0.651659
17	-1858.834178	0.547872
18	-1859.351936	0.450729
19	-1859.869694	0.362835
20	-1860.387453	0.285606
21	-1860.905211	0.224040
22	-1861.422969	0.215496
23	-1861.940727	0.214922
24	-1862.458485	0.214349
25	-1862.976243	0.213775
26	-1863.494001	0.213201
27	-1864.011759	0.212628
28	-1864.529517	0.212054
29	-1865.047276	0.211446
30	-1865.565034	0.205237
31	-1866.082792	0.190512
32	-1866.600550	0.169201
33	-1867.118308	0.142769
34	-1867.636066	0.111950
35	-1868.153824	0.077357
36	-1868.671582	0.040155
37	-1869.189341	-0.000030
bisection interval found by 1-dim search: [-1869.189341,-1868.671582]
No.41	 toolpath -1801.777852	[r = -1869.184790] is calculated within 6.651826s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1843.284947	0.285728
1	-1843.802944	0.226668
2	-1844.320940	0.220052
3	-1844.838937	0.218925
4	-1845.356934	0.217798
5	-1845.874931	0.216672
6	-1846.392928	0.215545
7	-1846.910925	1.708869
8	-1847.428922	1.593674
9	-1847.946918	1.477970
10	-1848.464915	1.361893
11	-1848.982912	1.245608
12	-1849.500909	1.129695
13	-1850.018906	1.013007
14	-1850.536903	0.897854
15	-1851.054900	0.784579
16	-1851.572897	0.675727
17	-1852.090893	0.571232
18	-1852.608890	0.473381
19	-1853.126887	0.384782
20	-1853.644884	0.306841
21	-1854.162881	0.244568
22	-1854.680878	0.230463
23	-1855.198875	0.229888
24	-1855.716871	0.229312
25	-1856.234868	0.228736
26	-1856.752865	0.228161
27	-1857.270862	0.227585
28	-1857.788859	0.227010
29	-1858.306856	0.226312
30	-1858.824853	0.219399
31	-1859.342849	0.203966
32	-1859.860846	0.181947
33	-1860.378843	0.154808
34	-1860.896840	0.123279
35	-1861.414837	0.087974
36	-1861.932834	0.050070
37	-1862.450831	0.008772
38	-1862.968828	-0.034528
bisection interval found by 1-dim search: [-1862.968828,-1862.450831]
No.42	 toolpath -1795.154675	[r = -1862.560601] is calculated within 6.765080s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1836.649065	0.320508
1	-1837.167296	0.260752
2	-1837.685527	0.248931
3	-1838.203757	0.247803
4	-1838.721988	0.246674
5	-1839.240219	0.245546
6	-1839.758449	0.244417
7	-1840.276680	0.243289
8	-1840.794911	0.242160
9	-1841.313142	0.239704
10	-1841.831372	0.228804
11	-1842.349603	0.209801
12	-1842.867834	0.184631
13	-1843.386065	0.154698
14	-1843.904295	0.120318
15	-1844.422526	0.082709
16	-1844.940757	0.042352
17	-1845.458987	-0.001274
bisection interval found by 1-dim search: [-1845.458987,-1844.940757]
No.43	 toolpath -1788.531789	[r = -1845.448360] is calculated within 5.263708s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1819.506832	0.410791
1	-1820.025663	0.349084
2	-1820.544494	0.323719
3	-1821.063324	0.322585
4	-1821.582155	0.321452
5	-1822.100985	0.320318
6	-1822.619816	0.319184
7	-1823.138646	0.318051
8	-1823.657477	0.316917
9	-1824.176307	0.313335
